row ID,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
Row176,Albury,1.3,8.8,0.0,,,N,20.0,ENE,NNW,6.0,9.0,99.0,91.0,1019.9,1019.9,8.0,8.0,4.2,7.3,No,1
Row177,Albury,8.3,13.2,2.4,,,WNW,24.0,NW,WSW,11.0,9.0,98.0,81.0,1026.0,1025.4,8.0,8.0,9.3,12.1,Yes,0
Row178,Albury,6.5,14.5,5.2,,,W,35.0,W,WSW,19.0,22.0,81.0,61.0,1021.3,1021.5,5.0,8.0,11.6,12.7,Yes,0
Row179,Albury,7.4,13.9,0.2,,,W,30.0,,WNW,0.0,15.0,99.0,70.0,1026.8,1025.3,7.0,3.0,8.9,13.3,No,0
Row180,Albury,7.5,14.1,0.8,,,NNW,30.0,SW,NNW,2.0,17.0,94.0,65.0,1027.9,1024.8,1.0,6.0,10.5,13.3,No,0
Row181,Albury,8.3,13.8,0.8,,,NNW,37.0,W,WNW,20.0,15.0,79.0,49.0,1023.1,1022.9,,,9.9,13.6,No,0
Row182,Albury,3.2,14.7,0.0,,,SSE,17.0,,ENE,0.0,4.0,91.0,53.0,1021.7,1018.9,1.0,,5.7,14.0,No,1
Row183,Albury,5.7,13.8,5.4,,,NNE,19.0,ENE,S,7.0,7.0,98.0,76.0,1022.2,1020.2,8.0,8.0,8.9,13.6,Yes,0
Row184,Albury,5.1,17.1,0.4,,,N,35.0,,NE,0.0,19.0,99.0,58.0,1021.9,1016.7,7.0,,8.0,16.6,No,0
Row185,Albury,8.0,13.9,0.8,,,WNW,57.0,WNW,WSW,35.0,33.0,79.0,47.0,1012.8,1015.6,8.0,8.0,9.8,13.7,No,1
Row186,Albury,-1.0,12.2,0.0,,,ESE,15.0,S,E,2.0,7.0,91.0,48.0,1021.6,1018.5,,,2.0,12.1,No,0
Row187,Albury,5.9,17.7,0.4,,,NNE,43.0,E,NNW,19.0,22.0,62.0,59.0,1009.0,1008.6,1.0,1.0,14.8,15.6,No,1
Row188,Albury,6.9,14.3,4.8,,,W,24.0,SSE,NW,6.0,13.0,99.0,74.0,1011.5,1010.0,8.0,8.0,9.1,13.0,Yes,0
Row189,Albury,7.7,11.6,0.2,,,NW,22.0,NW,N,6.0,13.0,94.0,87.0,1015.7,1015.3,8.0,7.0,9.4,11.1,No,1
Row190,Albury,6.8,15.2,1.2,,,WSW,22.0,,WNW,0.0,13.0,99.0,61.0,1021.1,1019.1,8.0,,9.0,14.7,Yes,0
Row191,Albury,5.1,15.5,1.6,,,W,39.0,NE,ENE,11.0,11.0,79.0,70.0,1012.2,1006.4,8.0,8.0,11.0,14.3,Yes,1
Row192,Albury,4.2,13.6,3.2,,,WNW,37.0,W,WNW,20.0,19.0,73.0,57.0,1018.2,1019.7,1.0,,9.8,12.8,Yes,0
Row193,Albury,1.6,16.4,0.0,,,E,17.0,NE,S,7.0,7.0,99.0,61.0,1027.7,1022.5,8.0,1.0,5.5,15.2,No,0
Row194,Albury,5.5,18.4,0.0,,,N,22.0,ESE,N,6.0,13.0,78.0,51.0,1019.7,1014.3,,,11.1,17.3,No,0
Row195,Albury,7.3,14.8,1.0,,,WNW,59.0,NNE,WSW,26.0,30.0,72.0,85.0,1004.0,1001.7,3.0,8.0,13.3,10.1,No,1
Row196,Albury,0.2,14.1,6.6,,,NE,26.0,SE,NNE,9.0,13.0,90.0,57.0,1012.0,1009.6,,,5.8,12.9,Yes,1
Row197,Albury,5.8,18.9,3.8,,,NNE,26.0,ENE,NNE,7.0,11.0,94.0,67.0,1011.5,1007.1,3.0,3.0,10.8,18.2,Yes,1
Row198,Albury,7.1,12.8,2.0,,,W,85.0,W,NW,15.0,20.0,75.0,53.0,1009.6,1008.2,3.0,,7.7,11.7,Yes,1
Row199,Albury,4.2,14.4,3.6,,,NW,43.0,NNW,NW,13.0,30.0,83.0,56.0,1016.1,1014.4,,8.0,6.9,13.6,Yes,0
Row200,Albury,1.1,16.7,0.4,,,N,30.0,ENE,N,11.0,19.0,72.0,49.0,1018.5,1014.6,,,8.9,16.2,No,0
Row201,Albury,1.1,18.6,0.0,,,NNW,24.0,ESE,E,7.0,11.0,87.0,51.0,1016.9,1013.3,,,7.2,17.6,No,1
Row202,Albury,6.3,11.1,13.4,,,WNW,56.0,W,W,26.0,20.0,77.0,57.0,1014.2,1015.2,8.0,8.0,6.7,10.7,Yes,1
Row203,Albury,1.0,16.8,0.0,,,ESE,24.0,ESE,E,9.0,9.0,82.0,45.0,1024.9,1020.2,,,7.0,16.0,No,0
Row204,Albury,6.3,16.9,1.4,,,NW,35.0,ESE,WNW,6.0,13.0,85.0,58.0,1014.4,1012.3,1.0,,12.5,15.5,Yes,0
Row205,Albury,2.1,15.0,0.0,,,WNW,30.0,ESE,NW,4.0,11.0,81.0,54.0,1019.5,1017.9,,6.0,8.6,14.9,No,0
Row206,Albury,1.6,16.6,0.0,,,NE,37.0,SE,NE,9.0,20.0,79.0,47.0,1018.4,1011.4,,,8.3,15.4,No,0
Row207,Albury,5.7,16.5,0.0,,,W,46.0,W,WSW,7.0,30.0,90.0,59.0,1009.9,1009.0,5.0,4.0,9.4,15.3,No,0
Row208,Albury,7.5,14.3,0.0,,,W,35.0,W,WNW,17.0,22.0,82.0,67.0,1012.8,1011.3,8.0,8.0,9.5,13.4,No,0
Row210,Albury,,18.8,,,,N,31.0,SE,NNE,7.0,19.0,83.0,46.0,1022.2,1018.2,,,8.7,18.1,,0
Row211,Albury,13.2,25.1,0.0,,,NNE,35.0,E,WNW,9.0,11.0,44.0,25.0,1017.0,1012.2,,,17.3,23.1,No,0
Row212,Albury,4.3,17.8,0.0,,,SW,24.0,NE,NNW,2.0,6.0,60.0,29.0,1022.6,1019.9,,,10.9,17.1,No,0
Row213,Albury,1.6,17.2,0.0,,,S,20.0,ESE,S,6.0,7.0,68.0,44.0,1022.5,1019.1,,,8.1,16.7,No,0
Row214,Albury,2.8,21.1,0.0,,,E,17.0,E,ESE,7.0,9.0,74.0,39.0,1022.2,1016.8,,,11.2,20.7,No,0
Row215,Albury,6.3,19.0,0.0,,,WNW,24.0,E,NW,6.0,2.0,76.0,73.0,1013.8,1011.9,,7.0,12.9,14.0,No,1
Row216,Albury,7.4,20.4,10.2,,,WNW,46.0,,,0.0,0.0,75.0,54.0,1021.2,1018.6,,,12.9,20.3,Yes,0
Row217,Albury,5.4,20.6,0.0,,,NNW,22.0,NE,WNW,6.0,11.0,98.0,46.0,1018.8,1015.0,8.0,8.0,10.2,19.2,No,0
Row218,Albury,9.3,16.8,28.8,,,W,56.0,W,WSW,26.0,30.0,82.0,54.0,997.8,1003.8,5.0,8.0,13.1,15.9,Yes,1
Row219,Albury,8.2,18.2,1.4,,,NW,41.0,WNW,NW,9.0,24.0,72.0,55.0,1015.1,1011.8,,4.0,12.6,17.2,Yes,0
Row220,Albury,1.7,17.0,0.0,,,NW,19.0,E,WNW,6.0,11.0,73.0,49.0,1015.6,1013.4,,,9.4,16.2,No,0
Row221,Albury,8.9,21.1,0.0,,,SSW,28.0,N,S,6.0,9.0,76.0,61.0,1012.4,1008.8,,,12.9,19.4,No,0
Row222,Albury,8.5,13.5,3.2,,,SSE,31.0,ESE,ESE,17.0,11.0,87.0,75.0,1014.0,1015.1,7.0,7.0,9.6,13.0,Yes,1
Row223,Albury,9.6,16.2,1.8,,,NNE,20.0,,SE,0.0,9.0,85.0,75.0,1020.6,1019.4,,1.0,12.6,14.8,Yes,0
Row224,Albury,8.3,19.7,0.2,,,W,35.0,,SW,0.0,20.0,85.0,47.0,1020.7,1018.6,4.0,,12.5,19.2,No,0
Row225,Albury,5.2,16.2,0.0,,,SE,37.0,ENE,SSE,6.0,15.0,85.0,77.0,1020.2,1018.3,2.0,2.0,8.8,10.0,No,1
Row226,Albury,3.8,15.9,3.6,,,S,35.0,,SSW,0.0,15.0,90.0,42.0,1018.7,1018.5,,,7.1,15.2,Yes,0
Row227,Albury,1.2,16.3,0.0,,,ESE,39.0,E,SE,6.0,13.0,65.0,43.0,1024.0,1023.2,,,7.8,15.7,No,0
Row228,Albury,6.4,18.7,0.0,,,W,48.0,SE,NNE,7.0,17.0,68.0,50.0,1022.6,1016.9,,,11.3,18.2,No,0
Row229,Albury,5.8,23.3,0.0,,,W,59.0,SSE,NE,9.0,20.0,88.0,64.0,1007.9,999.4,,1.0,11.0,19.0,No,1
Row230,Albury,6.6,17.7,2.0,,,N,50.0,N,NW,17.0,30.0,70.0,71.0,1001.9,997.6,7.0,6.0,10.8,14.8,Yes,1
Row231,Albury,9.5,15.1,7.0,,,W,65.0,WNW,W,26.0,30.0,88.0,60.0,1000.5,1002.7,8.0,1.0,10.3,14.1,Yes,1
Row232,Albury,9.7,15.7,1.4,,,WNW,50.0,NW,WSW,15.0,22.0,79.0,84.0,1008.5,1007.8,8.0,8.0,11.1,10.9,Yes,1
Row233,Albury,4.6,19.2,0.0,,,WSW,28.0,SE,W,6.0,13.0,83.0,46.0,1022.7,1021.6,,1.0,10.9,18.8,No,0
Row234,Albury,5.1,20.3,0.0,,,NW,24.0,SSW,ESE,6.0,9.0,72.0,50.0,1026.9,1024.7,,8.0,12.1,19.3,No,0
Row235,Albury,5.1,22.7,0.0,,,NE,19.0,WSW,NW,4.0,6.0,78.0,38.0,1026.6,1023.7,,,12.2,22.0,No,0
Row236,Albury,6.9,26.6,0.0,,,NNW,30.0,SE,S,7.0,17.0,71.0,31.0,1022.9,1018.4,,,13.4,25.8,No,0
Row237,Albury,8.8,27.1,0.0,,,SSE,20.0,ESE,SSE,7.0,15.0,73.0,44.0,1018.9,1017.4,,,15.4,25.3,No,0
Row238,Albury,9.1,27.1,0.0,,,WSW,24.0,SE,SSE,9.0,13.0,67.0,38.0,1020.8,1018.4,,,15.6,25.4,No,0
Row239,Albury,8.1,23.9,0.0,,,WNW,35.0,ENE,SW,2.0,13.0,70.0,26.0,1019.6,1017.6,,,14.8,23.2,No,0
Row240,Albury,10.8,22.0,0.0,,,SE,35.0,SE,SSE,20.0,15.0,52.0,38.0,1023.8,1022.0,,,14.7,20.9,No,0
Row241,Albury,14.5,26.9,0.0,,,NNW,31.0,SE,N,9.0,20.0,65.0,50.0,1023.4,1020.6,,,19.1,25.8,No,0
Row242,Albury,13.7,29.1,0.0,,,WSW,22.0,SE,S,11.0,11.0,75.0,46.0,1022.8,1019.5,,,19.1,28.4,No,0
Row243,Albury,15.6,30.8,0.0,,,SSE,20.0,E,SE,11.0,11.0,65.0,38.0,1022.3,1019.0,,,21.4,30.3,No,0
Row244,Albury,17.8,34.0,0.0,,,WNW,33.0,SE,SE,9.0,17.0,66.0,35.0,1021.6,1017.3,,,23.1,32.7,No,0
Row245,Albury,18.7,32.4,0.0,,,S,20.0,SE,SE,9.0,9.0,66.0,47.0,1018.8,1014.6,,,23.9,31.1,No,0
Row246,Albury,10.0,23.2,0.0,,,WNW,39.0,WSW,WNW,7.0,19.0,59.0,27.0,1017.1,1015.8,,,15.0,22.6,No,0
Row247,Albury,10.8,27.9,0.0,,,SSE,28.0,SE,S,11.0,15.0,55.0,32.0,1025.0,1021.8,,,17.5,27.0,No,0
Row248,Albury,15.4,33.4,0.0,,,WSW,37.0,ESE,SSE,7.0,13.0,48.0,29.0,1025.4,1020.6,,,22.1,32.8,No,0
Row249,Albury,15.9,35.2,0.0,,,SW,33.0,SE,SW,7.0,11.0,49.0,23.0,1021.0,1017.2,,,23.3,33.8,No,0
Row250,Albury,17.1,36.0,0.0,,,ESE,26.0,SSE,SE,4.0,13.0,43.0,18.0,1021.4,1017.8,,,24.5,34.9,No,0
Row251,Albury,16.7,35.1,0.0,,,WSW,43.0,E,SW,2.0,28.0,49.0,18.0,1018.9,1014.8,,,24.7,34.6,No,0
Row252,Albury,18.1,32.8,0.0,,,SE,31.0,SE,SSE,19.0,17.0,42.0,22.0,1017.2,1013.9,,,23.2,31.7,No,0
Row253,Albury,13.4,35.4,0.0,,,W,46.0,SSE,SSW,13.0,11.0,55.0,25.0,1015.6,1011.2,,,21.7,32.6,No,0
Row254,Albury,17.2,36.3,0.0,,,W,35.0,ENE,W,6.0,22.0,57.0,16.0,1009.8,1006.5,,,23.9,35.4,No,0
Row255,Albury,15.3,35.1,0.0,,,W,54.0,SSE,S,4.0,13.0,46.0,20.0,1007.0,1002.6,,,24.1,33.4,No,0
Row256,Albury,12.1,30.5,0.0,,,SSE,30.0,SSE,SSE,19.0,9.0,38.0,18.0,1008.0,1005.9,,,19.5,28.6,No,0
Row257,Albury,18.6,39.7,0.0,,,NW,37.0,NNE,WNW,17.0,22.0,29.0,11.0,1006.8,1004.6,,,27.8,39.0,No,0
Row258,Albury,15.3,38.2,0.0,,,NW,78.0,SSE,WNW,4.0,13.0,45.0,21.0,1007.6,1002.3,,1.0,24.7,36.4,No,1
Row259,Albury,11.9,23.6,0.4,,,W,24.0,WSW,S,7.0,9.0,63.0,37.0,1020.7,1020.6,,,14.4,22.7,No,0
Row260,Albury,12.8,25.8,0.0,,,WNW,30.0,SSE,S,7.0,7.0,60.0,40.0,1024.6,1021.6,,1.0,18.1,24.9,No,0
Row261,Albury,17.2,32.9,0.0,,,SE,24.0,S,S,4.0,7.0,60.0,36.0,1020.8,1016.0,,,22.0,32.0,No,0
Row262,Albury,21.0,34.5,0.0,,,N,78.0,SE,WNW,13.0,39.0,48.0,70.0,1012.2,1008.4,1.0,4.0,28.2,25.2,No,1
Row263,Albury,15.9,26.2,10.2,,,N,24.0,NE,,11.0,0.0,82.0,56.0,1010.7,1008.6,7.0,5.0,17.6,24.7,Yes,0
Row264,Albury,17.1,26.4,0.0,,,W,52.0,WNW,NW,24.0,24.0,48.0,27.0,1006.5,1002.7,2.0,1.0,18.8,25.7,No,1
Row265,Albury,12.8,22.3,9.4,,,WNW,46.0,WSW,WNW,6.0,19.0,94.0,54.0,1000.5,1000.9,8.0,4.0,13.5,20.7,Yes,1
Row266,Albury,12.3,23.6,0.0,,,E,37.0,SE,SE,24.0,22.0,43.0,31.0,1018.4,1016.9,,,16.6,22.6,No,0
Row267,Albury,10.6,27.0,0.0,,,WNW,39.0,SSE,WSW,7.0,9.0,48.0,29.0,1022.0,1018.9,,,16.8,25.5,No,0
Row268,Albury,11.4,31.5,0.0,,,W,50.0,S,NNW,6.0,17.0,57.0,16.0,1019.2,1014.3,,,20.3,29.8,No,0
Row269,Albury,12.3,27.5,0.0,,,WSW,44.0,SW,SW,11.0,20.0,42.0,7.0,1015.9,1014.4,,,19.5,26.8,No,0
Row270,Albury,10.7,26.7,0.0,,,W,37.0,SE,WSW,2.0,24.0,44.0,22.0,1015.1,1012.9,,,17.6,25.7,No,0
Row271,Albury,11.1,30.7,0.0,,,W,28.0,NE,W,4.0,13.0,58.0,23.0,1015.9,1012.4,,,18.9,28.7,No,0
Row272,Albury,18.2,24.9,0.0,,,SW,54.0,WSW,SW,13.0,28.0,58.0,45.0,1006.9,1006.0,7.0,5.0,21.0,21.8,No,1
Row273,Albury,9.2,25.4,1.2,,,WNW,30.0,SSW,NW,6.0,15.0,64.0,24.0,1011.6,1009.2,,,15.7,23.4,Yes,0
Row274,Albury,14.2,27.4,0.0,,,W,52.0,SE,W,6.0,19.0,52.0,26.0,1008.9,1004.7,7.0,7.0,19.7,25.6,No,0
Row275,Albury,9.2,22.6,1.0,,,SW,41.0,WSW,SW,19.0,20.0,62.0,30.0,1016.9,1016.3,6.0,3.0,12.8,21.0,No,0
Row276,Albury,13.6,32.0,0.0,,,SSE,28.0,SSE,SSE,13.0,15.0,48.0,25.0,1018.7,1015.8,,,21.8,30.6,No,0
Row277,Albury,14.6,38.6,0.0,,,NNW,39.0,SSE,NNE,9.0,20.0,45.0,8.0,1017.0,1012.3,,,23.8,36.9,No,0
Row278,Albury,14.5,40.3,0.0,,,NW,107.0,S,WNW,9.0,50.0,40.0,28.0,1008.9,1005.7,,2.0,24.2,31.4,No,1
Row279,Albury,12.2,26.4,3.0,,,W,41.0,NW,W,11.0,17.0,60.0,19.0,1015.0,1014.1,,,16.0,24.9,Yes,0
Row280,Albury,11.1,29.2,0.0,,,WSW,37.0,SSE,WSW,2.0,20.0,45.0,23.0,1016.2,1014.2,,,19.1,27.7,No,0
Row281,Albury,12.7,33.7,0.0,,,NW,39.0,ESE,NW,6.0,22.0,48.0,10.0,1013.5,1009.6,,,21.0,32.7,No,0
Row282,Albury,15.1,36.6,0.0,,,WSW,39.0,ENE,SW,11.0,19.0,44.0,10.0,1010.9,1007.3,,,23.1,35.9,No,0
Row283,Albury,18.1,38.2,0.0,,,E,37.0,SE,N,11.0,11.0,41.0,12.0,1012.4,1008.8,,,27.2,37.5,No,0
Row284,Albury,22.9,34.6,0.0,,,NNE,63.0,N,NNW,31.0,20.0,21.0,29.0,1006.5,1006.3,,,32.1,30.4,No,1
Row285,Albury,18.8,28.3,9.8,,,SE,31.0,,NNE,0.0,6.0,84.0,49.0,1009.8,1008.0,5.0,1.0,20.9,27.5,Yes,0
Row286,Albury,17.1,31.3,0.0,,,N,33.0,SSE,NW,17.0,7.0,56.0,34.0,1014.7,1011.9,1.0,,20.0,29.4,No,0
Row287,Albury,17.6,27.3,0.0,,,ENE,24.0,S,NE,11.0,15.0,61.0,74.0,1016.3,1013.9,1.0,,22.1,22.7,No,0
Row288,Albury,18.7,35.9,0.0,,,SSE,31.0,ENE,NE,4.0,9.0,46.0,24.0,1020.0,1017.0,,,25.6,34.1,No,0
Row289,Albury,19.8,36.8,0.0,,,N,33.0,S,NE,4.0,15.0,41.0,15.0,1022.0,1016.7,,,26.0,35.1,No,0
Row290,Albury,21.1,33.2,0.0,,,N,44.0,ENE,NE,15.0,20.0,41.0,35.0,1016.8,1012.0,,1.0,28.1,31.1,No,1
Row291,Albury,19.4,31.9,5.0,,,NNE,39.0,NW,WNW,9.0,9.0,70.0,40.0,1012.2,1008.5,,1.0,23.4,30.9,Yes,1
Row292,Albury,12.2,29.7,0.0,,,W,30.0,SSW,SW,9.0,19.0,57.0,32.0,1014.4,1012.5,,,18.0,28.0,No,0
Row293,Albury,14.8,32.8,0.0,,,SW,30.0,ENE,NNW,11.0,9.0,55.0,24.0,1017.5,1013.6,,,21.3,30.6,No,0
Row294,Albury,15.0,35.8,0.0,,,W,46.0,E,NW,4.0,17.0,46.0,13.0,1014.9,1011.5,,,23.3,34.9,No,0
Row295,Albury,16.3,33.8,0.0,,,WNW,41.0,ENE,W,2.0,26.0,49.0,7.0,1014.1,1011.5,,,24.3,33.4,No,0
Row296,Albury,15.0,33.0,0.0,,,SSE,28.0,NE,,9.0,,45.0,17.0,1014.9,1012.7,,1.0,22.8,31.8,No,0
Row297,Albury,17.4,36.4,0.0,,,N,30.0,SE,WNW,6.0,13.0,50.0,19.0,1018.0,1014.6,,,24.6,35.3,No,0
Row298,Albury,19.6,39.8,0.0,,,W,41.0,ESE,W,7.0,22.0,48.0,19.0,1017.2,1013.1,,1.0,26.4,38.6,No,0
Row299,Albury,21.0,42.2,0.0,,,NE,30.0,SE,NNW,11.0,9.0,39.0,15.0,1013.8,1009.1,,,29.1,40.9,No,0
Row300,Albury,24.5,42.4,0.2,,,NNW,74.0,S,NNW,7.0,33.0,48.0,12.0,1007.7,1003.6,3.0,,29.4,41.1,No,0
Row301,Albury,22.6,28.4,0.4,,,SW,44.0,WSW,WNW,13.0,11.0,56.0,79.0,1009.8,1012.0,,8.0,25.1,19.9,No,1
Row302,Albury,15.7,31.7,3.0,,,SSW,35.0,SSE,SSE,15.0,19.0,55.0,28.0,1016.1,1013.2,8.0,,20.9,30.4,Yes,0
Row303,Albury,17.2,36.3,0.0,,,NNW,33.0,SE,NE,11.0,13.0,51.0,20.0,1015.6,1011.4,,,24.2,34.4,No,0
Row304,Albury,21.8,36.6,0.0,,,W,46.0,N,W,22.0,30.0,50.0,11.0,1009.6,1004.1,,,27.7,36.0,No,0
Row305,Albury,10.5,22.6,0.0,,,SW,52.0,W,WSW,22.0,30.0,44.0,30.0,1007.7,1007.0,2.0,8.0,14.4,20.5,No,0
Row306,Albury,8.7,25.2,0.0,,,W,50.0,W,WSW,6.0,30.0,47.0,27.0,1011.5,1009.7,,,15.0,23.8,No,0
Row307,Albury,11.0,32.9,0.0,,,W,48.0,SSE,WNW,2.0,19.0,52.0,15.0,1011.8,1008.8,,,18.5,30.7,No,0
Row308,Albury,15.4,37.3,0.0,,,W,56.0,SE,WNW,2.0,22.0,39.0,18.0,1010.7,1008.1,,,22.4,34.3,No,0
Row309,Albury,19.2,41.8,0.0,,,NNW,69.0,SE,NNW,7.0,31.0,40.0,9.0,1008.8,1003.7,,,26.0,39.1,No,0
Row310,Albury,24.7,35.4,0.0,,,WSW,43.0,WNW,W,20.0,19.0,43.0,9.0,1006.7,1006.5,,,25.0,34.6,No,0
Row311,Albury,14.4,33.7,0.0,,,SSW,28.0,SSE,WNW,6.0,15.0,50.0,22.0,1013.2,1009.7,,,21.5,31.7,No,0
Row312,Albury,14.3,35.8,0.0,,,WNW,35.0,E,WSW,6.0,17.0,47.0,8.0,1011.4,1008.1,,,22.8,34.7,No,0
Row313,Albury,17.7,36.4,0.0,,,W,43.0,S,WSW,7.0,15.0,45.0,14.0,1011.4,1007.9,,,24.2,35.3,No,0
Row314,Albury,15.2,34.4,0.0,,,NW,35.0,SE,WNW,2.0,22.0,51.0,8.0,1008.5,1005.2,,,23.1,34.1,No,0
Row315,Albury,18.9,36.5,0.0,,,NE,46.0,SSE,NW,15.0,9.0,48.0,22.0,1015.3,1012.0,,,23.5,34.8,No,0
Row316,Albury,21.0,38.2,0.0,,,E,67.0,S,SSE,4.0,15.0,46.0,19.0,1014.0,1009.9,,,25.2,36.9,No,1
Row317,Albury,17.8,34.3,8.6,,,ENE,39.0,SSE,NE,7.0,9.0,61.0,24.0,1016.1,1011.7,,,22.9,32.5,Yes,0
Row318,Albury,17.9,35.6,0.0,,,E,57.0,SSE,ESE,15.0,17.0,36.0,23.0,1014.0,1008.5,,3.0,24.3,34.6,No,0
Row319,Albury,19.2,26.1,52.2,,,SE,33.0,S,SSW,9.0,13.0,83.0,70.0,1009.9,1009.4,4.0,8.0,22.1,25.0,Yes,1
Row320,Albury,23.0,34.0,0.0,,,NNW,37.0,ESE,ESE,7.0,11.0,66.0,32.0,1020.8,1017.8,7.0,7.0,25.9,33.8,No,0
Row323,Albury,22.5,29.1,,,,SW,24.0,,NNW,,11.0,81.0,67.0,1008.5,1007.8,,7.0,23.4,26.4,,0
Row324,Albury,20.8,27.1,0.0,,,NE,24.0,E,NE,9.0,11.0,82.0,59.0,1009.9,1007.9,8.0,1.0,21.2,26.6,No,0
Row325,Albury,20.5,30.3,0.0,,,SE,41.0,SSE,SE,7.0,20.0,80.0,43.0,1006.8,1003.9,8.0,8.0,21.7,28.9,No,0
Row326,Albury,17.8,26.8,0.0,,,ESE,52.0,SSW,SE,7.0,28.0,76.0,44.0,1008.6,1008.8,8.0,,19.7,26.2,No,0
Row328,Albury,16.4,30.3,0.0,,,NNE,26.0,E,WNW,9.0,9.0,54.0,34.0,1023.6,1019.6,,,20.8,29.2,No,0
Row329,Albury,15.7,31.8,0.0,,,NW,57.0,SE,N,7.0,19.0,70.0,35.0,1018.9,1014.3,1.0,2.0,19.6,30.9,No,0
Row330,Albury,19.6,34.7,0.6,,,SSW,59.0,SE,SE,6.0,24.0,71.0,59.0,1015.3,1011.2,3.0,8.0,23.8,27.3,No,1
Row331,Albury,12.5,26.1,0.2,,,W,31.0,W,SSE,15.0,11.0,56.0,34.0,1017.3,1016.7,,,15.2,24.3,No,0
Row332,Albury,12.8,28.5,0.0,,,SE,24.0,SE,SE,9.0,11.0,57.0,35.0,1020.3,1018.4,,,17.9,26.4,No,0
Row333,Albury,15.0,31.0,0.0,,,NNW,22.0,ESE,ESE,2.0,7.0,61.0,33.0,1023.9,1021.3,,,19.5,29.3,No,0
Row335,Albury,,26.3,,,,NE,26.0,SE,E,9.0,13.0,70.0,62.0,1019.4,1018.3,2.0,2.0,20.8,24.8,,1
Row337,Albury,15.1,,0.0,,,,,SE,S,7.0,11.0,70.0,35.0,1014.2,1009.8,,,20.1,28.6,No,0
Row338,Albury,,22.3,0.0,,,NE,37.0,NE,NE,24.0,17.0,74.0,93.0,1008.8,1006.6,8.0,8.0,20.9,20.1,No,1
Row339,Albury,18.3,22.9,5.8,,,SE,39.0,NW,E,15.0,13.0,89.0,82.0,1013.3,1008.8,8.0,7.0,19.0,21.1,Yes,1
Row340,Albury,18.1,25.5,66.0,,,NW,56.0,N,NNW,11.0,37.0,79.0,38.0,1008.7,1007.5,,1.0,19.8,24.1,Yes,1
Row341,Albury,12.3,24.4,,,,SSE,28.0,SE,SE,13.0,11.0,56.0,40.0,1031.4,1030.2,,,15.2,22.8,,0
Row342,Albury,10.6,25.0,0.0,,,NNE,20.0,S,W,4.0,4.0,72.0,40.0,1036.3,1033.6,,,14.2,24.1,No,0
Row343,Albury,11.5,25.7,0.0,,,SE,24.0,,E,0.0,9.0,80.0,44.0,1035.2,1031.4,,,15.0,23.9,No,0
Row344,Albury,12.2,26.3,0.0,,,SE,24.0,SSE,SSE,6.0,7.0,75.0,37.0,1030.0,1026.0,,,15.6,24.8,No,0
Row345,Albury,13.2,26.6,0.0,,,E,22.0,,SSW,0.0,11.0,72.0,38.0,1025.5,1022.3,,1.0,16.2,26.0,No,0
Row346,Albury,13.3,29.6,0.0,,,SSW,19.0,N,W,2.0,4.0,76.0,35.0,1025.6,1023.3,,,17.6,29.5,No,0
Row347,Albury,14.9,31.4,0.0,,,W,33.0,SSE,WNW,4.0,15.0,79.0,31.0,1020.4,1017.3,,1.0,17.7,30.0,No,0
Row348,Albury,16.7,31.9,0.0,,,W,35.0,SSE,SW,6.0,19.0,77.0,36.0,1020.2,1017.9,8.0,,19.4,31.5,No,0
Row349,Albury,9.1,25.3,0.0,,,WNW,30.0,SSE,WNW,6.0,13.0,69.0,36.0,1020.8,1018.8,,,13.0,24.1,No,0
Row350,Albury,8.3,27.0,0.0,,,WNW,31.0,S,WNW,6.0,19.0,79.0,23.0,1021.2,1018.6,,,12.1,26.1,No,0
Row351,Albury,10.5,28.8,0.0,,,S,22.0,,W,0.0,6.0,81.0,31.0,1022.0,1019.5,,,13.3,26.9,No,0
Row352,Albury,11.6,29.6,0.0,,,NNW,24.0,E,NNW,4.0,6.0,75.0,32.0,1021.8,1018.0,,,15.4,28.9,No,0
Row353,Albury,15.6,30.2,0.0,,,E,20.0,,S,0.0,9.0,73.0,32.0,1019.8,1017.0,,,18.3,30.0,No,0
Row354,Albury,17.2,28.7,0.0,,,W,39.0,ENE,N,4.0,13.0,79.0,41.0,1016.4,1011.8,,,19.4,28.3,No,1
Row355,Albury,18.2,26.3,11.0,,,WNW,26.0,W,WNW,7.0,20.0,94.0,61.0,1015.8,1014.9,7.0,5.0,18.2,24.8,Yes,0
Row356,Albury,16.5,26.9,0.4,,,SSW,28.0,,WSW,0.0,11.0,91.0,44.0,1019.6,1017.6,,,17.5,26.0,No,0
Row357,Albury,13.4,26.1,0.0,,,SSE,28.0,SSE,NE,9.0,9.0,71.0,42.0,1021.2,1018.1,,1.0,16.5,25.1,No,0
Row358,Albury,11.6,25.8,0.0,,,WNW,26.0,ESE,NW,2.0,9.0,82.0,44.0,1020.0,1017.4,,2.0,14.6,25.2,No,0
Row359,Albury,10.0,25.1,0.0,,,SE,20.0,,S,0.0,6.0,78.0,42.0,1019.8,1017.4,,,15.3,24.4,No,0
